Start Date/Time,End Date/Time,Duration (secs)
16-Jan-2023 03:12:33,16-Jan-2023 03:46:33,2040
16-Jan-2023 03:46:33,16-Jan-2023 03:52:33,360
16-Jan-2023 03:52:33,16-Jan-2023 04:02:03,570
16-Jan-2023 04:02:03,16-Jan-2023 04:12:03,600
16-Jan-2023 04:12:03,16-Jan-2023 04:23:33,690
16-Jan-2023 04:23:33,16-Jan-2023 04:46:33,1380
16-Jan-2023 04:48:03,16-Jan-2023 05:00:33,750
16-Jan-2023 05:01:03,16-Jan-2023 05:42:03,2460
16-Jan-2023 05:47:03,16-Jan-2023 06:08:03,1260
16-Jan-2023 06:08:03,16-Jan-2023 06:33:33,1530
16-Jan-2023 06:33:33,16-Jan-2023 06:48:03,870
16-Jan-2023 06:48:03,16-Jan-2023 07:03:33,930
16-Jan-2023 07:03:33,16-Jan-2023 07:27:03,1410
16-Jan-2023 07:27:33,16-Jan-2023 07:28:33,60
16-Jan-2023 23:59:34,17-Jan-2023 00:28:34,1740
17-Jan-2023 00:28:34,17-Jan-2023 00:56:34,1680
17-Jan-2023 00:56:34,17-Jan-2023 01:10:34,840
17-Jan-2023 01:10:34,17-Jan-2023 01:24:04,810
17-Jan-2023 01:24:04,17-Jan-2023 01:42:34,1110
17-Jan-2023 01:42:34,17-Jan-2023 02:09:04,1590
17-Jan-2023 02:09:04,17-Jan-2023 02:35:34,1590
17-Jan-2023 02:36:34,17-Jan-2023 02:47:34,660
17-Jan-2023 02:47:34,17-Jan-2023 02:48:34,60
17-Jan-2023 02:48:34,17-Jan-2023 03:51:34,3780
17-Jan-2023 03:52:34,17-Jan-2023 03:56:04,210
17-Jan-2023 03:56:04,17-Jan-2023 03:59:04,180
17-Jan-2023 04:02:04,17-Jan-2023 04:05:04,180
17-Jan-2023 04:05:04,17-Jan-2023 04:16:34,690
17-Jan-2023 04:16:34,17-Jan-2023 04:20:34,240
17-Jan-2023 04:20:34,17-Jan-2023 04:26:04,330
17-Jan-2023 04:26:04,17-Jan-2023 05:27:34,3690
17-Jan-2023 05:27:34,17-Jan-2023 05:32:04,270
17-Jan-2023 05:33:04,17-Jan-2023 05:35:04,120
17-Jan-2023 05:42:04,17-Jan-2023 05:44:04,120
17-Jan-2023 05:49:34,17-Jan-2023 06:05:04,930
17-Jan-2023 06:05:04,17-Jan-2023 06:22:34,1050
17-Jan-2023 06:22:34,17-Jan-2023 06:41:34,1140
17-Jan-2023 06:41:34,17-Jan-2023 06:43:04,90
17-Jan-2023 06:43:04,17-Jan-2023 06:53:34,630
17-Jan-2023 07:02:34,17-Jan-2023 07:14:04,690
17-Jan-2023 07:15:04,17-Jan-2023 07:17:04,120
17-Jan-2023 07:18:34,17-Jan-2023 07:30:04,690
17-Jan-2023 07:31:04,17-Jan-2023 07:38:04,420
17-Jan-2023 23:01:44,17-Jan-2023 23:18:14,990
17-Jan-2023 23:18:14,17-Jan-2023 23:23:14,300
17-Jan-2023 23:23:14,17-Jan-2023 23:24:14,60
17-Jan-2023 23:24:14,17-Jan-2023 23:38:44,870
17-Jan-2023 23:38:44,17-Jan-2023 23:41:14,150
17-Jan-2023 23:41:14,17-Jan-2023 23:50:14,540
17-Jan-2023 23:50:14,18-Jan-2023 00:02:14,720
18-Jan-2023 00:03:14,18-Jan-2023 00:10:44,450
18-Jan-2023 00:11:14,18-Jan-2023 01:10:14,3540
18-Jan-2023 01:16:14,18-Jan-2023 01:26:44,630
18-Jan-2023 01:26:44,18-Jan-2023 01:44:14,1050
18-Jan-2023 01:44:14,18-Jan-2023 02:09:44,1530
18-Jan-2023 02:09:44,18-Jan-2023 02:22:44,780
18-Jan-2023 02:22:44,18-Jan-2023 03:17:14,3270
18-Jan-2023 03:17:14,18-Jan-2023 03:48:14,1860
18-Jan-2023 03:48:14,18-Jan-2023 04:57:14,4140
18-Jan-2023 04:58:14,18-Jan-2023 05:01:44,210
18-Jan-2023 05:02:14,18-Jan-2023 05:04:14,120
18-Jan-2023 05:08:44,18-Jan-2023 05:19:44,660
18-Jan-2023 05:20:44,18-Jan-2023 06:06:44,2760
18-Jan-2023 06:15:14,18-Jan-2023 06:16:14,60
18-Jan-2023 06:19:14,18-Jan-2023 06:31:44,750
18-Jan-2023 06:31:44,18-Jan-2023 06:32:14,30
18-Jan-2023 06:32:14,18-Jan-2023 06:33:14,60
18-Jan-2023 06:33:14,18-Jan-2023 06:35:44,150
18-Jan-2023 06:36:14,18-Jan-2023 06:39:44,210
18-Jan-2023 06:39:44,18-Jan-2023 06:49:44,600
18-Jan-2023 06:49:44,18-Jan-2023 06:53:14,210
18-Jan-2023 06:53:14,18-Jan-2023 07:02:44,570
18-Jan-2023 07:02:44,18-Jan-2023 07:28:14,1530
18-Jan-2023 23:50:31,18-Jan-2023 23:54:01,210
18-Jan-2023 23:56:01,19-Jan-2023 00:08:01,720
19-Jan-2023 00:08:01,19-Jan-2023 00:23:01,900
19-Jan-2023 00:23:01,19-Jan-2023 00:30:01,420
19-Jan-2023 00:30:01,19-Jan-2023 00:40:01,600
19-Jan-2023 00:40:01,19-Jan-2023 00:45:01,300
19-Jan-2023 00:47:31,19-Jan-2023 00:59:31,720
19-Jan-2023 00:59:31,19-Jan-2023 01:06:31,420
19-Jan-2023 01:11:01,19-Jan-2023 01:48:31,2250
19-Jan-2023 01:48:31,19-Jan-2023 01:49:31,60
19-Jan-2023 01:49:31,19-Jan-2023 01:50:31,60
19-Jan-2023 01:53:31,19-Jan-2023 02:27:31,2040
19-Jan-2023 02:29:31,19-Jan-2023 02:47:31,1080
19-Jan-2023 02:47:31,19-Jan-2023 03:10:31,1380
19-Jan-2023 03:10:31,19-Jan-2023 03:45:01,2070
19-Jan-2023 03:45:01,19-Jan-2023 03:51:01,360
19-Jan-2023 03:51:01,19-Jan-2023 04:08:01,1020
19-Jan-2023 04:08:01,19-Jan-2023 04:20:31,750
19-Jan-2023 04:20:31,19-Jan-2023 04:37:01,990
19-Jan-2023 04:37:01,19-Jan-2023 05:09:31,1950
19-Jan-2023 05:09:31,19-Jan-2023 06:12:31,3780
19-Jan-2023 06:32:31,19-Jan-2023 06:34:31,120
19-Jan-2023 06:35:01,19-Jan-2023 06:49:31,870
19-Jan-2023 06:51:01,19-Jan-2023 06:53:31,150
19-Jan-2023 06:55:01,19-Jan-2023 07:10:31,930
19-Jan-2023 07:12:01,19-Jan-2023 07:29:01,1020
19-Jan-2023 23:10:33,19-Jan-2023 23:18:03,450
19-Jan-2023 23:34:03,19-Jan-2023 23:48:33,870
19-Jan-2023 23:48:33,19-Jan-2023 23:52:33,240
19-Jan-2023 23:52:33,19-Jan-2023 23:53:03,30
19-Jan-2023 23:54:33,20-Jan-2023 00:35:33,2460
20-Jan-2023 00:38:03,20-Jan-2023 01:02:33,1470
20-Jan-2023 01:02:33,20-Jan-2023 01:35:33,1980
20-Jan-2023 01:35:33,20-Jan-2023 01:55:33,1200
20-Jan-2023 01:55:33,20-Jan-2023 02:18:03,1350
20-Jan-2023 02:18:03,20-Jan-2023 03:30:33,4350
20-Jan-2023 03:30:33,20-Jan-2023 03:50:33,1200
20-Jan-2023 03:50:33,20-Jan-2023 03:54:33,240
20-Jan-2023 03:54:33,20-Jan-2023 03:56:33,120
20-Jan-2023 03:56:33,20-Jan-2023 03:57:03,30
20-Jan-2023 04:00:33,20-Jan-2023 04:56:03,3330
20-Jan-2023 05:05:33,20-Jan-2023 05:26:03,1230
20-Jan-2023 05:26:03,20-Jan-2023 06:03:03,2220
20-Jan-2023 06:03:03,20-Jan-2023 06:47:03,2640
20-Jan-2023 06:48:03,20-Jan-2023 07:21:03,1980
20-Jan-2023 07:21:33,20-Jan-2023 07:23:03,90
20-Jan-2023 07:23:03,20-Jan-2023 07:26:33,210
20-Jan-2023 23:55:27,21-Jan-2023 00:17:57,1350
21-Jan-2023 00:17:57,21-Jan-2023 00:38:57,1260
21-Jan-2023 00:38:57,21-Jan-2023 00:57:27,1110
21-Jan-2023 00:58:27,21-Jan-2023 01:23:57,1530
21-Jan-2023 01:23:57,21-Jan-2023 01:27:27,210
21-Jan-2023 01:27:27,21-Jan-2023 01:53:27,1560
21-Jan-2023 01:54:27,21-Jan-2023 01:58:57,270
21-Jan-2023 02:02:27,21-Jan-2023 02:58:57,3390
21-Jan-2023 02:58:57,21-Jan-2023 03:02:27,210
21-Jan-2023 03:02:27,21-Jan-2023 03:03:57,90
21-Jan-2023 03:03:57,21-Jan-2023 03:26:27,1350
21-Jan-2023 03:28:27,21-Jan-2023 03:55:57,1650
21-Jan-2023 03:55:57,21-Jan-2023 04:25:27,1770
21-Jan-2023 04:25:27,21-Jan-2023 04:29:27,240
21-Jan-2023 04:29:27,21-Jan-2023 04:38:57,570
21-Jan-2023 04:41:27,21-Jan-2023 04:48:27,420
21-Jan-2023 04:48:57,21-Jan-2023 04:50:27,90
21-Jan-2023 04:52:27,21-Jan-2023 04:54:57,150
21-Jan-2023 04:59:57,21-Jan-2023 05:11:27,690
21-Jan-2023 05:11:57,21-Jan-2023 05:20:57,540
21-Jan-2023 05:20:57,21-Jan-2023 05:49:57,1740
21-Jan-2023 05:49:57,21-Jan-2023 06:24:27,2070
21-Jan-2023 06:25:27,21-Jan-2023 06:30:27,300
21-Jan-2023 06:37:57,21-Jan-2023 06:39:57,120
21-Jan-2023 06:46:27,21-Jan-2023 06:49:57,210
21-Jan-2023 06:51:57,21-Jan-2023 07:33:57,2520
21-Jan-2023 07:33:57,21-Jan-2023 07:34:57,60
21-Jan-2023 07:34:57,21-Jan-2023 07:38:57,240
21-Jan-2023 07:38:57,21-Jan-2023 07:41:27,150
21-Jan-2023 07:41:27,21-Jan-2023 07:45:57,270
21-Jan-2023 07:45:57,21-Jan-2023 07:47:27,90
21-Jan-2023 07:47:27,21-Jan-2023 08:17:57,1830
21-Jan-2023 08:21:57,21-Jan-2023 08:24:27,150
21-Jan-2023 08:31:57,21-Jan-2023 08:34:57,180
21-Jan-2023 22:25:03,21-Jan-2023 22:35:33,630
21-Jan-2023 23:44:33,21-Jan-2023 23:46:33,120
21-Jan-2023 23:55:03,22-Jan-2023 00:11:33,990
22-Jan-2023 00:12:03,22-Jan-2023 00:33:33,1290
22-Jan-2023 00:33:33,22-Jan-2023 00:39:33,360
22-Jan-2023 00:39:33,22-Jan-2023 00:44:33,300
22-Jan-2023 00:44:33,22-Jan-2023 00:53:03,510
22-Jan-2023 00:54:03,22-Jan-2023 01:01:03,420
22-Jan-2023 01:01:03,22-Jan-2023 01:18:33,1050
22-Jan-2023 01:18:33,22-Jan-2023 01:29:33,660
22-Jan-2023 01:29:33,22-Jan-2023 01:59:33,1800
22-Jan-2023 01:59:33,22-Jan-2023 02:41:03,2490
22-Jan-2023 02:41:03,22-Jan-2023 02:56:03,900
22-Jan-2023 02:56:03,22-Jan-2023 03:43:33,2850
22-Jan-2023 03:46:03,22-Jan-2023 04:17:33,1890
22-Jan-2023 04:17:33,22-Jan-2023 04:19:33,120
22-Jan-2023 04:21:03,22-Jan-2023 04:22:03,60
22-Jan-2023 04:23:33,22-Jan-2023 04:44:33,1260
22-Jan-2023 04:44:33,22-Jan-2023 04:58:03,810
22-Jan-2023 04:59:33,22-Jan-2023 05:59:03,3570
22-Jan-2023 05:59:33,22-Jan-2023 06:01:33,120
22-Jan-2023 06:11:03,22-Jan-2023 06:29:03,1080
22-Jan-2023 06:30:03,22-Jan-2023 06:38:33,510
22-Jan-2023 06:38:33,22-Jan-2023 06:39:03,30
22-Jan-2023 06:39:03,22-Jan-2023 06:43:03,240
22-Jan-2023 06:43:03,22-Jan-2023 06:44:03,60
22-Jan-2023 06:44:03,22-Jan-2023 06:45:03,60
22-Jan-2023 06:45:33,22-Jan-2023 07:58:03,4350
22-Jan-2023 07:58:03,22-Jan-2023 07:59:33,90
22-Jan-2023 08:00:03,22-Jan-2023 08:08:33,510
22-Jan-2023 08:09:33,22-Jan-2023 08:39:33,1800
22-Jan-2023 08:40:33,22-Jan-2023 08:43:03,150
22-Jan-2023 08:43:03,22-Jan-2023 08:44:33,90
22-Jan-2023 23:42:49,23-Jan-2023 00:07:49,1500
23-Jan-2023 00:07:49,23-Jan-2023 00:09:49,120
23-Jan-2023 00:09:49,23-Jan-2023 00:11:49,120
23-Jan-2023 00:11:49,23-Jan-2023 00:36:49,1500
23-Jan-2023 00:36:49,23-Jan-2023 00:46:19,570
23-Jan-2023 00:46:19,23-Jan-2023 00:47:49,90
23-Jan-2023 00:47:49,23-Jan-2023 00:49:49,120
23-Jan-2023 00:52:19,23-Jan-2023 01:01:19,540
23-Jan-2023 01:01:19,23-Jan-2023 01:21:49,1230
23-Jan-2023 01:21:49,23-Jan-2023 01:52:49,1860
23-Jan-2023 01:52:49,23-Jan-2023 01:59:49,420
23-Jan-2023 01:59:49,23-Jan-2023 02:00:19,30
23-Jan-2023 02:01:19,23-Jan-2023 03:18:19,4620
23-Jan-2023 03:22:49,23-Jan-2023 03:25:19,150
23-Jan-2023 03:26:19,23-Jan-2023 03:31:49,330
23-Jan-2023 03:31:49,23-Jan-2023 03:33:49,120
23-Jan-2023 03:52:49,23-Jan-2023 04:34:49,2520
23-Jan-2023 04:34:49,23-Jan-2023 04:47:19,750
23-Jan-2023 04:47:19,23-Jan-2023 04:50:49,210
23-Jan-2023 04:50:49,23-Jan-2023 04:53:19,150
23-Jan-2023 04:53:19,23-Jan-2023 04:56:19,180
23-Jan-2023 04:57:19,23-Jan-2023 05:03:19,360
23-Jan-2023 05:03:49,23-Jan-2023 05:38:19,2070
23-Jan-2023 05:38:19,23-Jan-2023 05:41:19,180
23-Jan-2023 05:41:49,23-Jan-2023 05:44:49,180
23-Jan-2023 05:44:49,23-Jan-2023 06:00:49,960
23-Jan-2023 06:00:49,23-Jan-2023 06:01:19,30
23-Jan-2023 06:02:19,23-Jan-2023 06:56:49,3270
23-Jan-2023 06:57:49,23-Jan-2023 07:09:19,690
23-Jan-2023 07:10:19,23-Jan-2023 07:20:49,630
23-Jan-2023 07:27:19,23-Jan-2023 07:29:19,120
23-Jan-2023 22:26:28,23-Jan-2023 23:04:58,2310
23-Jan-2023 23:32:28,23-Jan-2023 23:48:58,990
23-Jan-2023 23:48:58,23-Jan-2023 23:50:28,90
23-Jan-2023 23:50:28,23-Jan-2023 23:59:58,570
23-Jan-2023 23:59:58,24-Jan-2023 00:19:58,1200
24-Jan-2023 00:19:58,24-Jan-2023 00:30:28,630
24-Jan-2023 00:30:28,24-Jan-2023 00:34:58,270
24-Jan-2023 00:35:58,24-Jan-2023 01:05:58,1800
24-Jan-2023 01:05:58,24-Jan-2023 01:23:58,1080
24-Jan-2023 01:23:58,24-Jan-2023 01:55:28,1890
24-Jan-2023 01:55:28,24-Jan-2023 02:21:58,1590
24-Jan-2023 02:21:58,24-Jan-2023 02:55:58,2040
24-Jan-2023 02:56:28,24-Jan-2023 03:37:58,2490
24-Jan-2023 03:41:58,24-Jan-2023 04:03:58,1320
24-Jan-2023 04:03:58,24-Jan-2023 04:04:28,30
24-Jan-2023 04:04:28,24-Jan-2023 04:06:58,150
24-Jan-2023 04:06:58,24-Jan-2023 04:13:28,390
24-Jan-2023 04:13:28,24-Jan-2023 04:17:28,240
24-Jan-2023 04:17:28,24-Jan-2023 04:28:28,660
24-Jan-2023 04:28:28,24-Jan-2023 06:13:28,6300
24-Jan-2023 06:14:28,24-Jan-2023 06:49:28,2100
24-Jan-2023 06:51:58,24-Jan-2023 07:03:58,720
24-Jan-2023 23:16:49,24-Jan-2023 23:38:49,1320
24-Jan-2023 23:57:19,25-Jan-2023 00:14:19,1020
25-Jan-2023 00:14:19,25-Jan-2023 00:41:19,1620
25-Jan-2023 00:41:19,25-Jan-2023 01:51:19,4200
25-Jan-2023 01:51:19,25-Jan-2023 02:06:49,930
25-Jan-2023 02:07:19,25-Jan-2023 03:11:19,3840
25-Jan-2023 03:11:49,25-Jan-2023 03:12:49,60
25-Jan-2023 03:14:19,25-Jan-2023 04:15:19,3660
25-Jan-2023 04:22:19,25-Jan-2023 04:26:19,240
25-Jan-2023 04:26:19,25-Jan-2023 04:56:49,1830
25-Jan-2023 04:56:49,25-Jan-2023 05:54:19,3450
25-Jan-2023 05:54:19,25-Jan-2023 06:04:49,630
25-Jan-2023 06:19:49,25-Jan-2023 06:21:49,120
25-Jan-2023 06:23:19,25-Jan-2023 06:26:49,210
25-Jan-2023 23:56:34,26-Jan-2023 00:11:34,900
26-Jan-2023 00:11:34,26-Jan-2023 00:45:34,2040
26-Jan-2023 00:45:34,26-Jan-2023 01:03:04,1050
26-Jan-2023 01:04:04,26-Jan-2023 01:07:04,180
26-Jan-2023 01:07:04,26-Jan-2023 01:19:34,750
26-Jan-2023 01:19:34,26-Jan-2023 01:56:04,2190
26-Jan-2023 01:56:04,26-Jan-2023 02:08:04,720
26-Jan-2023 02:08:04,26-Jan-2023 02:20:34,750
26-Jan-2023 02:20:34,26-Jan-2023 02:21:34,60
26-Jan-2023 02:21:34,26-Jan-2023 02:23:34,120
26-Jan-2023 02:23:34,26-Jan-2023 02:25:04,90
26-Jan-2023 02:29:34,26-Jan-2023 03:36:34,4020
26-Jan-2023 03:36:34,26-Jan-2023 03:37:34,60
26-Jan-2023 03:37:34,26-Jan-2023 03:40:34,180
26-Jan-2023 03:40:34,26-Jan-2023 03:54:34,840
26-Jan-2023 03:54:34,26-Jan-2023 04:18:34,1440
26-Jan-2023 04:19:04,26-Jan-2023 05:13:04,3240
26-Jan-2023 05:13:04,26-Jan-2023 05:53:34,2430
26-Jan-2023 05:53:34,26-Jan-2023 06:59:34,3960
26-Jan-2023 06:59:34,26-Jan-2023 07:18:34,1140
26-Jan-2023 07:18:34,26-Jan-2023 07:39:04,1230
26-Jan-2023 07:40:04,26-Jan-2023 07:47:34,450
26-Jan-2023 23:15:33,26-Jan-2023 23:56:03,2430
26-Jan-2023 23:56:03,26-Jan-2023 23:58:33,150
26-Jan-2023 23:58:33,27-Jan-2023 00:11:33,780
27-Jan-2023 00:11:33,27-Jan-2023 00:20:33,540
27-Jan-2023 00:21:33,27-Jan-2023 00:46:03,1470
27-Jan-2023 00:47:03,27-Jan-2023 01:04:33,1050
27-Jan-2023 01:04:33,27-Jan-2023 01:26:33,1320
27-Jan-2023 01:26:33,27-Jan-2023 01:43:03,990
27-Jan-2023 01:43:03,27-Jan-2023 02:06:03,1380
27-Jan-2023 02:07:03,27-Jan-2023 02:42:03,2100
27-Jan-2023 02:42:03,27-Jan-2023 02:42:33,30
27-Jan-2023 02:42:33,27-Jan-2023 02:45:03,150
27-Jan-2023 02:45:03,27-Jan-2023 03:01:03,960
27-Jan-2023 03:01:03,27-Jan-2023 03:48:03,2820
27-Jan-2023 03:50:33,27-Jan-2023 03:57:33,420
27-Jan-2023 03:59:03,27-Jan-2023 04:05:33,390
27-Jan-2023 04:05:33,27-Jan-2023 05:00:33,3300
27-Jan-2023 05:00:33,27-Jan-2023 06:09:03,4110
27-Jan-2023 06:09:03,27-Jan-2023 06:25:33,990
27-Jan-2023 06:25:33,27-Jan-2023 06:27:03,90
27-Jan-2023 06:27:03,27-Jan-2023 06:30:03,180
27-Jan-2023 06:30:03,27-Jan-2023 07:05:33,2130
27-Jan-2023 07:07:03,27-Jan-2023 07:10:03,180
27-Jan-2023 07:10:33,27-Jan-2023 07:29:03,1110
27-Jan-2023 07:33:03,27-Jan-2023 07:34:03,60
27-Jan-2023 23:14:07,27-Jan-2023 23:27:37,810
27-Jan-2023 23:27:37,28-Jan-2023 00:01:07,2010
28-Jan-2023 00:01:07,28-Jan-2023 00:24:37,1410
28-Jan-2023 00:24:37,28-Jan-2023 00:26:07,90
28-Jan-2023 00:26:07,28-Jan-2023 00:26:37,30
28-Jan-2023 00:27:07,28-Jan-2023 00:29:07,120
28-Jan-2023 00:33:37,28-Jan-2023 00:52:37,1140
28-Jan-2023 00:52:37,28-Jan-2023 01:10:07,1050
28-Jan-2023 01:10:07,28-Jan-2023 01:19:37,570
28-Jan-2023 01:19:37,28-Jan-2023 01:24:07,270
28-Jan-2023 01:24:07,28-Jan-2023 01:26:37,150
28-Jan-2023 01:27:37,28-Jan-2023 01:33:37,360
28-Jan-2023 01:33:37,28-Jan-2023 01:37:37,240
28-Jan-2023 01:38:37,28-Jan-2023 01:50:37,720
28-Jan-2023 01:50:37,28-Jan-2023 02:17:07,1590
28-Jan-2023 02:17:07,28-Jan-2023 03:12:07,3300
28-Jan-2023 03:12:07,28-Jan-2023 03:14:37,150
28-Jan-2023 03:14:37,28-Jan-2023 03:15:37,60
28-Jan-2023 03:15:37,28-Jan-2023 03:20:37,300
28-Jan-2023 03:22:07,28-Jan-2023 03:22:37,30
28-Jan-2023 03:22:37,28-Jan-2023 03:39:07,990
28-Jan-2023 03:39:07,28-Jan-2023 04:08:37,1770
28-Jan-2023 04:08:37,28-Jan-2023 04:15:37,420
28-Jan-2023 04:15:37,28-Jan-2023 04:38:07,1350
28-Jan-2023 04:38:37,28-Jan-2023 04:47:37,540
28-Jan-2023 04:47:37,28-Jan-2023 04:48:07,30
28-Jan-2023 05:34:07,28-Jan-2023 05:36:07,120
28-Jan-2023 05:42:07,28-Jan-2023 05:45:07,180
28-Jan-2023 05:58:37,28-Jan-2023 06:45:07,2790
28-Jan-2023 06:45:07,28-Jan-2023 06:57:37,750
28-Jan-2023 06:58:37,28-Jan-2023 07:00:07,90
28-Jan-2023 07:00:07,28-Jan-2023 07:08:37,510
28-Jan-2023 07:08:37,28-Jan-2023 07:09:07,30
28-Jan-2023 07:09:37,28-Jan-2023 07:14:07,270
29-Jan-2023 00:07:43,29-Jan-2023 00:28:43,1260
29-Jan-2023 00:28:43,29-Jan-2023 00:39:43,660
29-Jan-2023 00:39:43,29-Jan-2023 00:41:43,120
29-Jan-2023 00:41:43,29-Jan-2023 00:55:43,840
29-Jan-2023 00:55:43,29-Jan-2023 01:00:43,300
29-Jan-2023 01:00:43,29-Jan-2023 01:06:43,360
29-Jan-2023 01:07:43,29-Jan-2023 01:48:43,2460
29-Jan-2023 01:48:43,29-Jan-2023 01:58:13,570
29-Jan-2023 01:58:13,29-Jan-2023 02:11:43,810
29-Jan-2023 02:12:43,29-Jan-2023 02:43:13,1830
29-Jan-2023 02:43:13,29-Jan-2023 02:49:43,390
29-Jan-2023 02:50:43,29-Jan-2023 02:54:13,210
29-Jan-2023 02:54:13,29-Jan-2023 02:59:43,330
29-Jan-2023 02:59:43,29-Jan-2023 04:09:13,4170
29-Jan-2023 04:09:13,29-Jan-2023 04:20:13,660
29-Jan-2023 04:21:43,29-Jan-2023 05:24:13,3750
29-Jan-2023 05:24:43,29-Jan-2023 05:28:43,240
29-Jan-2023 05:28:43,29-Jan-2023 05:52:13,1410
29-Jan-2023 05:53:43,29-Jan-2023 05:55:43,120
29-Jan-2023 05:56:43,29-Jan-2023 06:02:13,330
29-Jan-2023 06:09:13,29-Jan-2023 06:55:43,2790
29-Jan-2023 06:55:43,29-Jan-2023 07:06:43,660
29-Jan-2023 07:08:43,29-Jan-2023 07:13:43,300
29-Jan-2023 07:13:43,29-Jan-2023 07:19:43,360
29-Jan-2023 07:20:43,29-Jan-2023 07:45:43,1500
29-Jan-2023 07:45:43,29-Jan-2023 07:55:43,600
29-Jan-2023 07:56:13,29-Jan-2023 08:18:43,1350
30-Jan-2023 00:08:03,30-Jan-2023 00:10:33,150
30-Jan-2023 00:11:33,30-Jan-2023 00:28:33,1020
30-Jan-2023 00:28:33,30-Jan-2023 00:44:33,960
30-Jan-2023 00:44:33,30-Jan-2023 00:53:03,510
30-Jan-2023 00:53:03,30-Jan-2023 01:12:03,1140
30-Jan-2023 01:12:33,30-Jan-2023 01:23:03,630
30-Jan-2023 01:23:03,30-Jan-2023 01:29:03,360
30-Jan-2023 01:29:33,30-Jan-2023 01:57:33,1680
30-Jan-2023 01:57:33,30-Jan-2023 02:07:03,570
30-Jan-2023 02:07:03,30-Jan-2023 02:23:33,990
30-Jan-2023 02:23:33,30-Jan-2023 02:45:33,1320
30-Jan-2023 03:14:03,30-Jan-2023 03:15:33,90
30-Jan-2023 03:18:03,30-Jan-2023 03:19:03,60
30-Jan-2023 03:21:03,30-Jan-2023 03:50:03,1740
30-Jan-2023 03:50:03,30-Jan-2023 03:57:33,450
30-Jan-2023 03:57:33,30-Jan-2023 04:48:33,3060
30-Jan-2023 04:48:33,30-Jan-2023 05:01:33,780
30-Jan-2023 05:01:33,30-Jan-2023 05:03:33,120
30-Jan-2023 05:03:33,30-Jan-2023 05:04:03,30
30-Jan-2023 05:04:03,30-Jan-2023 05:51:33,2850
30-Jan-2023 05:51:33,30-Jan-2023 05:55:03,210
30-Jan-2023 05:55:03,30-Jan-2023 06:07:33,750
30-Jan-2023 06:07:33,30-Jan-2023 06:15:03,450
30-Jan-2023 06:15:03,30-Jan-2023 06:20:03,300
30-Jan-2023 06:20:03,30-Jan-2023 06:26:33,390
30-Jan-2023 06:28:33,30-Jan-2023 06:33:03,270
30-Jan-2023 06:37:33,30-Jan-2023 06:42:03,270
30-Jan-2023 06:55:03,30-Jan-2023 07:02:33,450
30-Jan-2023 07:03:03,30-Jan-2023 07:11:33,510
30-Jan-2023 07:12:33,30-Jan-2023 07:21:03,510
30-Jan-2023 07:22:03,30-Jan-2023 07:29:33,450
30-Jan-2023 07:30:33,30-Jan-2023 07:33:03,150
30-Jan-2023 07:35:03,30-Jan-2023 07:38:03,180
31-Jan-2023 00:24:25,31-Jan-2023 00:26:55,150
31-Jan-2023 00:27:25,31-Jan-2023 00:42:55,930
31-Jan-2023 00:42:55,31-Jan-2023 01:17:25,2070
31-Jan-2023 01:17:25,31-Jan-2023 01:30:55,810
31-Jan-2023 01:31:25,31-Jan-2023 02:13:55,2550
31-Jan-2023 02:14:55,31-Jan-2023 02:16:25,90
31-Jan-2023 02:17:55,31-Jan-2023 02:54:25,2190
31-Jan-2023 02:54:25,31-Jan-2023 03:22:55,1710
31-Jan-2023 03:22:55,31-Jan-2023 04:24:25,3690
31-Jan-2023 04:24:25,31-Jan-2023 04:43:25,1140
31-Jan-2023 04:43:55,31-Jan-2023 05:38:55,3300
31-Jan-2023 05:38:55,31-Jan-2023 05:46:25,450
31-Jan-2023 05:46:25,31-Jan-2023 05:57:55,690
31-Jan-2023 05:59:25,31-Jan-2023 06:25:25,1560
31-Jan-2023 06:26:55,31-Jan-2023 07:14:25,2850
31-Jan-2023 07:14:25,31-Jan-2023 07:22:55,510
31-Jan-2023 07:24:25,31-Jan-2023 07:28:25,240
01-Feb-2023 00:00:06,01-Feb-2023 00:06:06,360
01-Feb-2023 00:09:06,01-Feb-2023 00:22:36,810
01-Feb-2023 00:22:36,01-Feb-2023 00:30:06,450
01-Feb-2023 00:30:06,01-Feb-2023 00:36:36,390
01-Feb-2023 00:36:36,01-Feb-2023 01:08:36,1920
01-Feb-2023 01:08:36,01-Feb-2023 01:21:36,780
01-Feb-2023 01:21:36,01-Feb-2023 01:31:06,570
01-Feb-2023 01:31:06,01-Feb-2023 01:57:36,1590
01-Feb-2023 01:57:36,01-Feb-2023 02:08:06,630
01-Feb-2023 02:08:06,01-Feb-2023 02:37:36,1770
01-Feb-2023 02:38:06,01-Feb-2023 02:40:36,150
01-Feb-2023 02:42:36,01-Feb-2023 03:17:36,2100
01-Feb-2023 03:17:36,01-Feb-2023 04:08:06,3030
01-Feb-2023 04:08:06,01-Feb-2023 05:07:06,3540
01-Feb-2023 05:07:06,01-Feb-2023 05:12:06,300
01-Feb-2023 05:21:36,01-Feb-2023 05:31:06,570
01-Feb-2023 05:34:06,01-Feb-2023 05:35:36,90
01-Feb-2023 05:37:06,01-Feb-2023 05:44:36,450
01-Feb-2023 05:46:36,01-Feb-2023 06:04:36,1080
